Date,Close/Last,Volume,Open,High,Low
01/04/2022,$45.97,6062476,$45.95,$46.27,$45.825
01/03/2022,$44.64,7286049,$44.04,$44.73,$43.96
12/31/2021,$43.40,2348383,$43.70,$43.80,$43.25
12/30/2021,$43.40,3539821,$43.92,$44.07,$43.39
12/29/2021,$43.68,3319381,$43.97,$44.21,$43.68
12/28/2021,$44.02,3656423,$44.19,$44.45,$43.85
12/27/2021,$44.33,2860791,$43.66,$44.34,$43.315
12/23/2021,$43.84,3037950,$44.00,$44.43,$43.78
12/22/2021,$43.52,3264642,$43.00,$43.63,$42.76
12/21/2021,$43.05,4630759,$42.39,$43.175,$42.39
12/20/2021,$41.93,4125955,$41.69,$41.95,$41.23
12/17/2021,$42.11,5935715,$42.68,$42.75,$42.095
12/16/2021,$42.86,4744518,$43.11,$43.53,$42.825
12/15/2021,$42.83,4013304,$42.58,$42.965,$42.035
12/14/2021,$42.68,4931628,$42.69,$43.345,$42.59
12/13/2021,$42.83,4141180,$43.22,$43.345,$42.70
12/10/2021,$44.15,4575450,$44.28,$44.35,$43.73
12/09/2021,$44.03,3996704,$44.13,$44.18,$43.70
12/08/2021,$44.60,5591581,$44.895,$45.12,$44.55
12/07/2021,$44.44,5092649,$44.66,$45.105,$44.30
12/06/2021,$44.49,4270646,$44.81,$44.83,$44.43
12/03/2021,$43.58,5333061,$44.25,$44.42,$43.315
12/02/2021,$43.87,8238228,$43.12,$44.07,$42.70
12/01/2021,$41.59,6006255,$43.02,$43.115,$41.56
11/30/2021,$42.04,6551435,$41.91,$42.30,$41.595
11/29/2021,$42.45,4648172,$43.21,$43.49,$42.40
11/26/2021,$42.07,7174453,$41.77,$42.15,$41.46
11/24/2021,$44.24,3031828,$43.60,$44.2885,$43.60
11/23/2021,$44.08,4515299,$43.46,$44.22,$43.40
11/22/2021,$43.13,5072671,$42.73,$43.57,$42.71
11/19/2021,$43.21,4642181,$43.63,$43.87,$43.04
11/18/2021,$45.07,4410293,$44.71,$45.13,$44.455
11/17/2021,$45.34,4750703,$45.22,$45.78,$45.10
11/16/2021,$45.59,4814834,$45.70,$45.92,$45.535
11/15/2021,$45.28,5912843,$44.885,$45.545,$44.56
11/12/2021,$44.17,2812039,$44.05,$44.31,$43.97
11/11/2021,$44.25,3845773,$44.50,$44.86,$44.24
11/10/2021,$44.45,4319005,$45.44,$45.59,$44.285
11/09/2021,$46.04,3490425,$45.99,$46.05,$45.295
11/08/2021,$45.79,3702953,$45.89,$46.17,$45.59
11/05/2021,$45.76,3898494,$45.68,$45.95,$45.285
11/04/2021,$44.87,6636011,$45.44,$45.54,$44.635
11/03/2021,$44.79,6074660,$44.53,$44.97,$44.45
11/02/2021,$45.40,4611937,$45.35,$45.55,$45.095
11/01/2021,$46.16,4981495,$46.37,$46.50,$45.905
10/29/2021,$45.92,7518569,$46.35,$46.71,$45.835
10/28/2021,$47.44,14544800,$48.00,$48.0608,$46.8114
10/27/2021,$49.97,16960470,$48.60,$50.75,$48.37
10/26/2021,$48.86,3395254,$49.21,$49.31,$48.625
10/25/2021,$49.06,4869868,$49.08,$49.28,$48.785
10/22/2021,$48.69,4391622,$48.64,$48.86,$48.17
10/21/2021,$48.85,4566315,$49.22,$49.40,$48.4671
10/20/2021,$49.44,6833117,$49.04,$49.77,$48.87
10/19/2021,$49.29,4475344,$49.16,$49.355,$48.93
10/18/2021,$48.60,5068382,$48.71,$48.94,$48.48
10/15/2021,$48.71,5178507,$48.69,$48.99,$48.56
10/14/2021,$48.09,5560309,$48.41,$48.45,$47.83
10/13/2021,$47.47,7010357,$46.80,$47.695,$46.63
10/12/2021,$47.01,5994923,$47.26,$47.55,$46.93
10/11/2021,$47.12,6026507,$47.46,$47.61,$47.0434
10/08/2021,$46.57,8666390,$46.59,$47.13,$46.57
10/07/2021,$46.03,7115014,$45.42,$46.225,$45.29
10/06/2021,$45.46,7143435,$45.515,$45.81,$45.08
10/05/2021,$46.53,6626148,$46.29,$46.83,$45.98
10/04/2021,$45.68,8077445,$45.84,$46.485,$45.57
10/01/2021,$45.39,5399585,$45.07,$45.519,$44.75
09/30/2021,$44.57,6267877,$44.88,$45.165,$44.40
09/29/2021,$44.57,5864205,$44.34,$44.7757,$43.955
09/28/2021,$44.47,9512505,$45.36,$45.41,$44.42
09/27/2021,$44.17,7267952,$43.44,$44.295,$43.41
09/24/2021,$41.98,5378687,$41.85,$42.23,$41.79
09/23/2021,$42.29,8434533,$41.77,$42.40,$41.60
09/22/2021,$41.24,6229359,$41.78,$41.96,$41.225
09/21/2021,$40.97,10815920,$41.39,$41.49,$40.645
09/20/2021,$39.49,5523782,$39.64,$39.83,$39.01
09/17/2021,$40.36,4509557,$40.76,$40.90,$40.10
09/16/2021,$40.86,3981661,$41.40,$41.40,$40.585
09/15/2021,$41.49,5699571,$40.82,$41.51,$40.80
09/14/2021,$40.11,5310356,$41.02,$41.035,$40.025
09/13/2021,$40.32,6071641,$40.00,$40.615,$40.00
09/10/2021,$39.47,3928830,$39.72,$39.82,$39.44
09/09/2021,$39.35,3886487,$39.33,$39.75,$39.17
09/08/2021,$39.53,3965063,$40.07,$40.29,$39.50
09/07/2021,$40.09,3110304,$40.00,$40.45,$39.935
09/03/2021,$40.15,3185750,$40.27,$40.42,$39.94
09/02/2021,$40.31,5691226,$39.99,$40.69,$39.96
09/01/2021,$39.60,4072820,$39.97,$40.04,$39.4749
08/31/2021,$39.76,3473380,$39.85,$40.05,$39.65
08/30/2021,$39.94,3404506,$40.24,$40.295,$39.935
08/27/2021,$40.30,4245367,$39.74,$40.505,$39.72
08/26/2021,$39.42,3058263,$39.79,$39.905,$39.39
08/25/2021,$39.70,4088650,$39.58,$39.85,$39.39
08/24/2021,$39.73,3675550,$39.49,$39.84,$39.39
08/23/2021,$39.49,4420044,$38.95,$39.51,$38.94
08/20/2021,$38.18,4461573,$38.08,$38.375,$37.965
08/19/2021,$38.34,6197730,$38.73,$38.80,$38.02
08/18/2021,$39.23,4283798,$39.81,$39.99,$39.22
08/17/2021,$39.79,4722715,$39.65,$40.37,$39.475
08/16/2021,$39.71,4457970,$39.81,$39.84,$39.38
08/13/2021,$40.45,3133945,$40.78,$40.92,$40.41
08/12/2021,$41.10,3899282,$41.19,$41.25,$40.76
08/11/2021,$41.86,4311810,$41.56,$41.88,$41.38
08/10/2021,$41.50,4462006,$40.915,$41.54,$40.79
08/09/2021,$41.04,4113970,$41.08,$41.275,$40.81
08/06/2021,$41.35,3848844,$41.46,$41.61,$41.21
08/05/2021,$41.20,4347757,$41.43,$41.66,$41.15
08/04/2021,$40.67,4527447,$41.10,$41.42,$40.67
08/03/2021,$41.62,6500606,$41.22,$41.69,$40.65
08/02/2021,$40.57,5048504,$41.04,$41.54,$40.53
07/30/2021,$40.62,4895324,$41.03,$41.08,$40.38
07/29/2021,$40.95,7483553,$41.45,$41.66,$40.835
07/28/2021,$39.51,4328139,$39.28,$39.60,$39.02
07/27/2021,$39.28,4434860,$38.96,$39.44,$38.78
07/26/2021,$39.25,4496757,$38.53,$39.27,$38.51
07/23/2021,$37.87,3112848,$38.15,$38.31,$37.67
07/22/2021,$38.09,4946128,$38.44,$38.44,$37.80
07/21/2021,$38.48,5126347,$37.99,$38.65,$37.93
07/20/2021,$37.15,5575205,$36.59,$37.28,$36.32
07/19/2021,$37.08,6520785,$37.57,$37.765,$36.71
07/16/2021,$38.38,6143016,$39.35,$39.45,$38.28
07/15/2021,$39.04,4901509,$39.16,$39.58,$38.94
07/14/2021,$39.97,3920482,$40.91,$41.17,$39.86
07/13/2021,$40.34,4011844,$40.79,$40.84,$40.28
07/12/2021,$40.56,3318297,$40.47,$40.98,$40.26
07/09/2021,$40.95,2878617,$40.58,$40.965,$40.34
07/08/2021,$40.39,5411285,$39.76,$40.65,$39.665
07/07/2021,$40.35,5659883,$40.59,$41.09,$39.94
07/06/2021,$40.75,5337430,$41.67,$41.67,$40.35
07/02/2021,$41.33,3473534,$41.17,$41.365,$40.85
07/01/2021,$41.44,4508802,$41.34,$41.63,$41.145
06/30/2021,$40.40,3475871,$40.28,$40.66,$40.15
06/29/2021,$40.09,3492554,$40.68,$40.89,$40.07
06/28/2021,$40.35,5031438,$41.29,$41.30,$40.185
06/25/2021,$41.89,4145389,$42.08,$42.23,$41.665
06/24/2021,$41.81,3928077,$41.75,$41.87,$41.445
06/23/2021,$41.28,4725531,$41.96,$42.285,$41.205
06/22/2021,$41.01,5647025,$40.66,$41.13,$40.335
06/21/2021,$40.48,5458991,$39.55,$40.545,$39.50
06/18/2021,$39.08,10899510,$39.29,$39.815,$39.08
06/17/2021,$41.25,11619900,$41.94,$42.27,$40.64
06/16/2021,$41.67,5137964,$42.17,$42.22,$41.505
06/15/2021,$42.36,5044791,$41.59,$42.38,$41.58
06/14/2021,$41.25,4783174,$41.13,$41.78,$40.995
06/11/2021,$40.42,3424050,$40.54,$40.59,$40.29
06/10/2021,$40.11,4640452,$40.38,$40.78,$39.92
06/09/2021,$39.82,4725702,$39.91,$40.21,$39.775
06/08/2021,$39.74,5133435,$39.20,$39.845,$38.88
06/07/2021,$39.68,2989744,$39.94,$40.12,$39.67
06/04/2021,$40.15,3476309,$40.28,$40.35,$39.82
06/03/2021,$40.20,4860971,$39.79,$40.385,$39.6301
06/02/2021,$40.28,6649616,$39.73,$40.46,$39.48
06/01/2021,$39.59,7194877,$39.33,$39.655,$39.24
05/28/2021,$38.61,4117538,$38.63,$38.88,$38.45
05/27/2021,$38.81,4237716,$38.83,$39.13,$38.565
05/26/2021,$39.13,4782109,$39.19,$39.36,$38.961
05/25/2021,$38.98,6347769,$39.95,$40.07,$38.945
05/24/2021,$40.31,4987432,$39.90,$40.32,$39.70
05/21/2021,$39.85,5368628,$39.84,$40.105,$39.77
05/20/2021,$39.73,4598714,$39.38,$39.85,$39.05
05/19/2021,$39.28,5238512,$39.57,$39.755,$39.01
05/18/2021,$40.27,5073713,$41.30,$41.45,$40.22
05/17/2021,$40.99,4323235,$40.12,$41.00,$40.10
05/14/2021,$40.40,5988833,$39.90,$40.4718,$39.89
05/13/2021,$39.07,6223576,$38.96,$39.5025,$38.51
05/12/2021,$39.60,7112830,$39.37,$40.39,$39.35
05/11/2021,$39.24,9219405,$39.09,$39.79,$38.89
05/10/2021,$40.03,5485097,$40.96,$41.13,$40.00
05/07/2021,$40.89,3580857,$39.87,$40.89,$39.75
05/06/2021,$40.13,5053125,$39.88,$40.18,$39.39
05/05/2021,$39.78,3225346,$39.06,$39.8399,$38.90
05/04/2021,$38.65,6640561,$39.04,$39.27,$38.45
05/03/2021,$38.90,5107671,$38.04,$38.93,$37.985
04/30/2021,$38.00,4616750,$38.40,$38.54,$37.97
04/29/2021,$38.65,6253321,$39.44,$39.50,$38.45
04/28/2021,$39.08,6477948,$38.45,$39.125,$38.45
04/27/2021,$38.52,3696840,$38.24,$38.54,$37.97
04/26/2021,$38.31,4538774,$38.10,$38.60,$38.10
04/23/2021,$38.03,3842605,$37.87,$38.11,$37.731
04/22/2021,$37.77,6303370,$38.18,$38.33,$37.75
04/21/2021,$38.64,4824136,$38.08,$38.68,$37.97
04/20/2021,$38.32,4530226,$39.07,$39.07,$37.95
04/19/2021,$39.43,3463741,$39.53,$39.77,$39.2337
04/16/2021,$39.38,3766010,$39.73,$39.82,$39.20
04/15/2021,$39.75,4735100,$39.96,$40.03,$39.57
04/14/2021,$39.95,5761395,$39.21,$40.34,$39.15
04/13/2021,$38.65,4212661,$38.70,$38.8813,$38.57
04/12/2021,$38.71,4705732,$39.12,$39.425,$38.525
04/09/2021,$38.91,5300374,$38.87,$39.03,$38.69
04/08/2021,$39.08,8390784,$39.43,$39.43,$38.815
04/07/2021,$40.39,7196085,$39.80,$40.50,$39.79
04/06/2021,$39.86,6137537,$39.99,$40.58,$39.53
04/05/2021,$39.81,3497821,$40.20,$40.40,$39.55
04/01/2021,$40.19,5062816,$39.65,$40.21,$39.49
03/31/2021,$39.21,5638771,$39.62,$39.74,$39.20
03/30/2021,$40.10,3263430,$39.99,$40.35,$39.92
03/29/2021,$40.52,5271681,$40.39,$40.7076,$40.18
03/26/2021,$40.80,4517021,$40.55,$40.89,$40.31
03/25/2021,$39.87,5377251,$39.34,$39.88,$38.79
03/24/2021,$40.35,5508427,$39.96,$40.75,$39.96
03/23/2021,$39.33,6750032,$40.12,$40.36,$39.16
03/22/2021,$41.39,4425842,$41.68,$41.815,$41.36
03/19/2021,$41.96,4335357,$41.64,$42.27,$41.17
03/18/2021,$41.65,4190146,$42.69,$42.90,$41.55
03/17/2021,$43.22,3359238,$42.26,$43.27,$42.26
03/16/2021,$42.80,3554135,$42.89,$42.97,$42.34
03/15/2021,$43.65,4258505,$44.06,$44.20,$43.22
03/12/2021,$44.35,2942390,$44.20,$44.50,$44.015
03/11/2021,$43.93,3722584,$44.19,$44.475,$43.78
03/10/2021,$44.38,4928426,$43.79,$44.48,$43.53
03/09/2021,$43.20,5116723,$43.69,$43.95,$43.03
03/08/2021,$43.35,6300974,$43.15,$43.74,$42.56
03/05/2021,$43.85,6868982,$43.72,$44.13,$43.12
03/04/2021,$42.43,7670005,$42.44,$43.28,$41.775
03/03/2021,$42.06,5468191,$41.67,$42.78,$41.63
03/02/2021,$41.53,4066083,$41.15,$42.04,$41.08
03/01/2021,$41.01,4974612,$41.08,$41.67,$40.885
02/26/2021,$41.03,6386552,$41.29,$41.34,$40.515
02/25/2021,$42.23,7190286,$42.96,$43.19,$42.015
02/24/2021,$42.38,7325540,$41.29,$42.56,$41.13
02/23/2021,$41.07,5413532,$40.90,$41.19,$39.93
02/22/2021,$40.42,5382257,$39.65,$40.98,$39.60
02/19/2021,$39.55,3650577,$39.16,$39.77,$39.11
02/18/2021,$39.08,3542728,$39.53,$39.77,$38.97
02/17/2021,$40.56,3916612,$40.25,$40.61,$39.79
02/16/2021,$40.15,5631118,$39.87,$40.445,$39.77
02/12/2021,$38.51,4076934,$37.21,$38.55,$37.18
02/11/2021,$37.32,4616931,$37.50,$37.56,$37.03
02/10/2021,$38.34,4077347,$37.89,$38.44,$37.53
02/09/2021,$38.23,4530155,$38.68,$38.68,$38.01
02/08/2021,$38.53,6562795,$37.67,$38.60,$37.67
02/05/2021,$37.48,6950835,$37.50,$37.795,$37.19
02/04/2021,$36.60,6991247,$36.31,$36.70,$35.785
02/03/2021,$36.89,7443705,$35.75,$37.135,$35.73
02/02/2021,$36.17,8651487,$36.92,$37.10,$36.04
02/01/2021,$36.62,5965508,$36.89,$36.96,$36.245
01/29/2021,$36.89,4777888,$37.62,$37.795,$36.72
01/28/2021,$38.24,4479223,$37.93,$38.5032,$37.72
01/27/2021,$37.98,4865827,$38.02,$38.77,$37.37
01/26/2021,$38.39,3597892,$38.82,$39.035,$38.36
01/25/2021,$38.22,4152422,$38.17,$38.315,$37.66
01/22/2021,$39.28,3795510,$38.91,$39.405,$38.68
01/21/2021,$39.75,3495395,$40.65,$40.69,$39.395
01/20/2021,$40.76,2696298,$40.73,$40.94,$40.33
01/19/2021,$40.65,4130062,$40.46,$40.715,$40.03
01/15/2021,$40.19,4973155,$40.74,$40.90,$39.83
01/14/2021,$41.65,4177860,$40.74,$41.85,$40.73
01/13/2021,$40.66,3531505,$40.92,$40.94,$40.31
01/12/2021,$41.19,4737964,$40.70,$41.325,$40.61
01/11/2021,$40.26,5699062,$39.15,$40.3172,$39.04
01/08/2021,$40.24,5546750,$40.36,$40.42,$39.77
01/07/2021,$40.34,4829303,$40.00,$40.625,$39.745
01/06/2021,$40.29,9180332,$39.91,$40.68,$39.565
01/05/2021,$38.51,8518589,$37.19,$39.015,$37.115
01/04/2021,$36.03,6794599,$36.25,$36.36,$35.495
12/31/2020,$35.14,3789069,$35.97,$35.97,$35.13
12/30/2020,$36.03,3788926,$36.15,$36.44,$35.955
12/29/2020,$36.14,4728315,$36.43,$36.53,$35.90
12/28/2020,$35.90,5201155,$36.41,$36.62,$35.775
12/24/2020,$35.83,2081061,$36.28,$36.33,$35.455
12/23/2020,$35.94,5800646,$35.88,$36.51,$35.85
12/22/2020,$34.94,4389565,$35.35,$35.47,$34.88
12/21/2020,$35.54,7399731,$34.96,$35.79,$34.71
12/18/2020,$37.30,3782223,$37.88,$38.01,$37.16
12/17/2020,$38.10,3410801,$38.05,$38.34,$37.87
12/16/2020,$37.83,4279066,$37.60,$38.075,$37.32
12/15/2020,$37.58,5270395,$36.90,$37.635,$36.62
12/14/2020,$36.42,4630008,$37.34,$37.615,$36.38
12/11/2020,$37.81,4557049,$37.95,$37.97,$37.16
12/10/2020,$38.42,4965517,$37.72,$38.87,$37.62
12/09/2020,$37.58,6450576,$38.14,$38.325,$37.11
12/08/2020,$37.39,4120911,$37.29,$37.81,$37.21
12/07/2020,$37.42,4176276,$37.92,$38.00,$37.335
12/04/2020,$38.23,5367243,$37.91,$38.36,$37.84
12/03/2020,$36.71,4648399,$36.67,$37.255,$36.39
12/02/2020,$36.39,6286185,$35.61,$36.78,$35.51
12/01/2020,$35.06,5326353,$35.23,$35.495,$34.89
11/30/2020,$33.84,7388264,$35.69,$35.75,$33.82
11/27/2020,$36.27,2598848,$35.95,$36.36,$35.92
11/25/2020,$36.34,5255506,$36.34,$36.60,$35.81
11/24/2020,$37.11,7285970,$36.85,$37.225,$36.745
11/23/2020,$35.21,6213612,$34.67,$35.22,$34.62
11/20/2020,$33.66,4869829,$33.38,$33.71,$33.165
11/19/2020,$33.18,4333768,$32.66,$33.225,$32.48
11/18/2020,$32.99,4948519,$33.88,$34.08,$32.99
11/17/2020,$33.75,6099778,$32.98,$33.77,$32.705
11/16/2020,$33.20,7437126,$33.05,$33.20,$32.40
11/13/2020,$31.21,4762914,$30.82,$31.25,$30.80
11/12/2020,$30.63,5858630,$30.81,$31.43,$30.35
11/11/2020,$31.39,6114795,$32.02,$32.07,$31.20
11/10/2020,$31.76,10317790,$31.48,$31.7775,$31.0345
11/09/2020,$30.23,11753170,$30.45,$31.01,$29.97
11/06/2020,$26.67,5030635,$26.91,$27.21,$26.58
11/05/2020,$26.84,5926139,$27.00,$27.26,$26.75
11/04/2020,$26.90,7404175,$26.79,$27.245,$26.33
11/03/2020,$26.87,7717461,$27.25,$27.30,$26.69
11/02/2020,$26.67,8077173,$26.33,$26.87,$25.90
10/30/2020,$25.55,9439823,$25.23,$25.60,$25.07
10/29/2020,$24.63,11682780,$23.83,$24.745,$23.59
10/28/2020,$23.10,8483371,$23.43,$23.7089,$23.07
10/27/2020,$24.19,6143508,$24.44,$24.50,$24.17
10/26/2020,$24.83,5347015,$25.18,$25.23,$24.665
10/23/2020,$25.61,4235291,$25.90,$25.975,$25.295
10/22/2020,$25.45,5203197,$24.63,$25.49,$24.56
10/21/2020,$24.83,4046687,$25.11,$25.235,$24.80
10/20/2020,$25.32,4062899,$25.33,$25.605,$25.17
10/19/2020,$25.04,4627761,$25.30,$25.735,$25.04
10/16/2020,$25.27,4770070,$25.17,$25.59,$24.94
10/15/2020,$25.37,5325005,$24.74,$25.40,$24.62
10/14/2020,$25.79,4767882,$25.69,$26.19,$25.64
10/13/2020,$25.82,4736456,$26.12,$26.16,$25.63
10/12/2020,$26.30,4889638,$26.42,$26.435,$26.01
10/09/2020,$26.66,10305660,$27.10,$27.195,$26.58
10/08/2020,$26.44,6181265,$25.99,$26.47,$25.95
10/07/2020,$25.59,8851622,$25.43,$25.61,$25.165
10/06/2020,$25.30,6744541,$26.07,$26.33,$25.265
10/05/2020,$25.41,6962014,$25.13,$25.43,$24.86
10/02/2020,$24.60,8151479,$23.81,$24.75,$23.74
10/01/2020,$24.24,8728720,$24.63,$24.75,$24.11
09/30/2020,$25.17,7345651,$25.53,$25.62,$25.07
09/29/2020,$25.65,7121182,$25.91,$25.93,$25.42
09/28/2020,$26.09,8440087,$26.19,$26.41,$26.08
09/25/2020,$25.74,9607179,$25.89,$26.075,$25.55
09/24/2020,$26.54,9533087,$26.53,$26.88,$26.06
09/23/2020,$26.12,8124938,$27.10,$27.1475,$26.05
09/22/2020,$26.64,6777133,$26.95,$27.205,$26.40
09/21/2020,$26.31,8348456,$26.30,$26.40,$25.92
09/18/2020,$26.98,7042581,$27.24,$27.29,$26.86
09/17/2020,$27.60,10235340,$27.65,$27.84,$27.35
09/16/2020,$28.05,11434160,$27.83,$28.38,$27.665
09/15/2020,$27.84,6545371,$28.17,$28.40,$27.78
09/14/2020,$27.72,5963504,$28.08,$28.08,$27.64
09/11/2020,$28.08,6880587,$28.16,$28.32,$27.74
09/10/2020,$27.87,6583656,$28.89,$28.93,$27.86
09/09/2020,$28.52,5839572,$28.92,$29.03,$28.4327
09/08/2020,$28.03,6149304,$28.32,$28.43,$27.845
09/04/2020,$28.91,7398020,$29.48,$29.5133,$28.585
09/03/2020,$28.94,6178531,$29.05,$29.61,$28.735
09/02/2020,$29.04,5996161,$29.21,$29.25,$28.93
09/01/2020,$29.20,6213614,$29.20,$29.59,$28.925
08/31/2020,$29.68,4937139,$30.35,$30.35,$29.67
08/28/2020,$30.19,5251411,$30.07,$30.295,$29.88
08/27/2020,$29.78,5544677,$30.07,$30.165,$29.5428
08/26/2020,$30.03,3992483,$30.10,$30.2684,$29.89
08/25/2020,$30.06,4149134,$30.77,$30.82,$29.81
08/24/2020,$30.53,5080002,$30.41,$30.845,$30.17
08/21/2020,$29.63,4673192,$29.58,$29.71,$29.45
08/20/2020,$30.12,4721167,$30.10,$30.32,$29.95
08/19/2020,$30.42,3824757,$30.62,$30.89,$30.35
08/18/2020,$30.54,6547315,$30.96,$31.195,$30.53
08/17/2020,$30.94,4057804,$31.19,$31.27,$30.8045
08/14/2020,$31.11,3795139,$30.94,$31.23,$30.86
08/13/2020,$31.67,3820813,$32.29,$32.315,$31.5714
08/12/2020,$32.87,5308674,$33.04,$33.19,$32.65
08/11/2020,$31.85,5656384,$32.49,$32.56,$31.76
08/10/2020,$31.45,3528310,$31.23,$31.48,$31.1514
08/07/2020,$30.84,3951120,$30.67,$30.86,$30.46
08/06/2020,$31.25,3633005,$31.13,$31.40,$31.07
08/05/2020,$31.52,4572046,$31.96,$32.055,$31.385
08/04/2020,$31.35,5737440,$30.85,$31.485,$30.81
08/03/2020,$30.30,6443493,$29.96,$30.38,$29.78
07/31/2020,$29.81,9047381,$30.81,$30.82,$29.55
07/30/2020,$30.84,11839840,$31.23,$31.38,$30.17
07/29/2020,$32.41,6410516,$32.36,$32.425,$32.16
07/28/2020,$32.10,4301053,$32.30,$32.57,$32.011
